829501995190984704,10979,32663
829449946868879360,2095,10767
829141528400556032,7630,25147
829011960981237760,16856,54614
828801551087042563,3525,0
828770345708580865,6076,26312
828708714936930305,11621,37650
828650029636317184,1405,9796
828409743546925057,1199,6516
828408677031882754,1337,7911
828381636999917570,2297,12998
828376505180889089,1110,7613
828372645993398273,3050,12941
828361771580813312,176,2270
828046555563323392,2958,12116
828011680017821696,2223,10657
827933404142436356,5425,20719
827653905312006145,3108,15938
827600520311402496,975,7644
827324948884643840,3162,16326
827199976799354881,2315,10891
826958653328592898,5201,22222
826848821049180160,10566,37531
826615380357632002,4118,0
826598799820865537,264,5273
826598365270007810,2433,10366
826476773533745153,4367,18992
826240494070030336,2701,13692
826204788643753985,964,5026
826115272272650244,3249,16130
825876512159186944,1947,10773
825829644528148480,2579,13138
825535076884762624,17947,53892
825147591692263424,4713,18900
825120256414846976,1322,0
825026590719483904,1322,6542
824796380199809024,5702,0
824775126675836928,3655,15415
824663926340194305,1806,10420
824325613288833024,10887,12205
824297048279236611,4017,15579
824025158776213504,616,4960
823939628516474880,2811,10980
823719002937630720,11652,0
823699002998870016,2616,14409
823581115634085888,2740,13459
823333489516937216,26,720
823322678127919110,4188,16260
823269594223824897,10295,0
822975315408461824,3583,17869
822872901745569793,45147,136480
822859134160621569,2388,13712
822647212903690241,6668,0
822610361945911296,3066,15290
822489057087389700,6668,18794
822462944365645825,15030,29219
822244816520155136,10295,36215
822163064745328640,4999,0
821886076407029760,2418,11727
821813639212650496,3487,0
821765923262631936,1718,8708
821522889702862852,1843,8302
821421320206483457,5830,0
821407182352777218,4520,12204
821153421864615936,10,264
821149554670182400,2087,8989
821107785811234820,2221,9922
821044531881721856,2376,13096
820837357901512704,7025,0
820749716845686786,10310,32672
820690176645140481,3370,12635
820494788566847489,591,0
820446719150292993,2687,0
820314633777061888,591,3460
820078625395449857,6535,20525
820013781606658049,1236,0
819952236453363712,1236,5521
819924195358416896,5071,13358
819711362133872643,3248,13930
819588359383371776,2063,9961
819347104292290561,1256,7481
819238181065359361,423,2369
819227688460238848,7025,23943
819015337530290176,38423,0
819015331746349057,19752,0
819006400881917954,19752,46903
819004803107983360,38423,90101
818646164899774465,21887,0
818627210458333184,7865,23215
818614493328580609,2686,10216
818588835076603904,6409,0
818536468981415936,2583,11331
818307523543449600,8483,0
818259473185828864,2383,11440
818145370475810820,2692,12746
817908911860748288,835,5036
817827839487737858,28285,53719
817777686764523521,2817,11135
817536400337801217,3120,12236
817502432452313088,3537,0
817423860136083457,15457,35296
817415592588222464,1003,5823
817181837579653120,8852,0
817171292965273600,2113,9082
817120970343411712,2720,12670
817056546584727552,1718,8909
816829038950027264,4924,0
816816676327063552,2136,10410
816697700272001025,2293,10169
816450570814898180,8483,31732
816336735214911488,2037,8940
816091915477250048,2246,9278
816062466425819140,1077,0
816014286006976512,5522,0
815990720817401858,1077,5168
815966073409433600,8852,23286
815745968457060357,4332,0
815736392542261248,2374,10227
815639385530101762,1723,8546
815390420867969024,3986,10771
814986499976527872,1340,7960
814638523311648768,2832,11722
814578408554463233,6109,0
814530161257443328,1941,8999
814153002265309185,9082,29963
813944609378369540,3335,0
813910438903693312,1956,9679
813812741911748608,14647,37885
813800681631023104,1844,8677
813217897535406080,7652,19433
813202720496779264,1886,9590
813187593374461952,4579,20659
813172488309972993,2012,9683
813157409116065792,2322,8081
813142292504645637,2484,8809
813130366689148928,470,4655
813127251579564032,3272,12340
813112105746448384,2886,10736
813096984823349248,3789,10964
813081950185472002,2899,10282
813066809284972545,2046,8296
813051746834595840,7713,21817
812781120811126785,2002,7893
812709060537683968,1497,6894
812503143955202048,1289,6318
812466873996607488,2021,8302
812372279581671427,3848,14264
811985624773361665,1471,7567
811744202451197953,1676,7856
811647686436880384,779,5831
811627233043480576,3247,13307
811386762094317568,6694,21777
810984652412424192,1514,5566
810896069567610880,1860,9411
810657578271330305,2784,11448
810284430598270976,11916,36803
810254108431155201,3525,15306
809920764300447744,4118,16144
809808892968534016,5139,0
809448704142938112,1535,7240
809220051211603969,5897,20771
809084759137812480,3706,13794
808838249661788160,3200,10545
808733504066486276,2277,8264
808501579447930884,2735,11778
808344865868283904,21887,44402
808134635716833280,6237,0
808106460588765185,2318,9146
808001312164028416,3712,13105
807621403335917568,3834,15198
807106840509214720,58339,123683
807059379405148160,7707,0
807010152071229440,4045,13626
806629075125202948,36461,78143
806620845233815552,5812,0
806576416489959424,2042,5082
806542213899489280,2476,10668
806242860592926720,12233,0
806219024703037440,1247,6713
805958939288408065,5643,0
805932879469572096,2012,8637
805826884734976000,1923,6851
805823200554876929,8445,0
805520635690676224,1731,5999
805487436403003392,2662,9166
805207613751304193,1799,8140
804738756058218496,4032,14306
804475857670639616,2117,6395
804413760345620481,3386,0
804026241225523202,16981,46539
803773340896923648,2896,10492
803692223237865472,7811,0
803638050916102144,4336,11434
803380650405482500,1952,8105
803321560782307329,5583,0
803276597545603072,2588,10485
802952499103731712,2106,9414
802624713319034886,3062,0
802600418706604034,1544,7415
802572683846291456,2632,9338
802323869084381190,6134,16918
802265048156610565,1432,7034
802239329049477120,2742,9466
802185808107208704,280,0
801958328846974976,1790,8062
801854953262350336,249,1850
801538201127157760,2170,8560
801285448605831168,863,6317
801167903437357056,6237,25586
801127390143516673,4149,0
801115127852503040,2207,8438
800859414831898624,100,718
800855607700029440,1694,0
800751577355128832,2927,11004
800513324630806528,3155,13715
800459316964663297,2271,9910
800443802682937345,4538,0
800388270626521089,2947,11654
800188575492947969,4159,0
800141422401830912,2687,15986
800018252395122689,13841,29669
799774291445383169,4926,0
799757965289017345,2269,8768
799422933579902976,2023,8409
799308762079035393,5763,0
799297110730567681,2903,10334
799063482566066176,2595,8442
798933969379225600,4717,13704
798925684722855936,1504,7795
798705661114773508,6963,0
798701998996647937,8190,0
798697898615730177,6838,0
798694562394996736,5224,0
798686750113755136,2447,0
798682547630837760,4953,0
798673117451325440,5836,0
798665375516884993,4097,0
798644042770751489,1950,0
798628517273620480,2069,0
798585098161549313,5998,0
798576900688019456,6134,0
798340744599797760,3535,0
798209839306514432,2691,10865
797971864723324932,3277,12140
797545162159308800,5110,15164
797236660651966464,6960,20858
797165961484890113,28,234
796904159865868288,9369,0
796865951799083009,2011,8027
796759840936919040,3217,12389
796563435802726400,7665,0
796484825502875648,1853,7923
796387464403357696,4367,11493
796177847564038144,15041,0
796149749086875649,15041,33760
796125600683540480,1891,5179
796116448414461957,2539,9529
796080075804475393,2435,8839
796031486298386433,3894,11297
795464331001561088,24940,51941
795400264262053889,3037,10535
795076730285391872,5702,16946
794983741416415232,3543,0
794926597468000259,2425,10737
794355576146903043,10834,0
794332329137291264,2797,10002
794205286408003585,3491,9627
793962221541933056,5139,17573
793845145112371200,1967,9633
793614319594401792,3286,0
793601777308463104,1704,8335
793500921481273345,2498,11163
793286476301799424,9659,25713
793271401113350145,2510,9077
793256262322548741,8774,20890
793241302385262592,3450,10984
793226087023144960,3019,10286
793210959003287553,2940,9328
793195938047070209,5918,15962
793180763617361921,2104,7253
793165685325201412,2927,9840
793150605191548928,1791,6462
793135492858580992,2611,6756
793120401413079041,4114,13269
792913359805018113,4183,14979
792883833364439040,4486,11813
792773781206999040,1767,7680
792394556390137856,4508,14033
792050063153438720,1897,7496
791821351946420224,22140,0
791784077045166082,10095,0
791780927877898241,4002,0
791774931465953280,23337,47115
791672322847637504,3286,12264
791406955684368384,4332,13705
791312159183634433,2661,9172
791026214425268224,4306,0
790987426131050500,2239,10303
790946055508652032,4924,17390
790723298204217344,2434,0
790698755171364864,2018,8568
790581949425475584,7544,21576
790337589677002753,1969,8164
790277117346975746,3335,13115
790227638568808452,3758,0
789986466051088384,2434,9652
789960241177853952,4333,0
789903600034189313,4331,10841
789628658055020548,1868,7849
789599242079838210,2019,7065
789530877013393408,3543,12282
789314372632018944,2406,9005
789280767834746880,5186,0
789268448748703744,2725,9514
789137962068021249,2942,10131
788908386943430656,13055,28603
788765914992902144,10834,28616
788552643979468800,7570,0
788412144018661376,5527,16246
788178268662984705,2198,7537
788150585577050112,1359,6399
788070120937619456,3602,0
788039637453406209,1386,6413
787810552592695296,3216,9055
787717603741622272,2915,10675
787397959788929025,2980,11323
787322443945877504,1826,8122
787111942498508800,7064,0
786963064373534720,8353,27741
786729988674449408,2523,0
786709082849828864,6410,19006
786664955043049472,2674,11089
786595970293370880,3270,9811
786363235746385920,3679,11359
786286427768250368,2997,8307
786233965241827333,4999,15931
786051337297522688,160,1484
786036967502913536,7388,0
785927819176054784,3327,11865
785872687017132033,1918,6973
785639753186217984,2332,8154
785533386513321988,2092,9491
785515384317313025,1326,6366
785264754247995392,1710,7551
785170936622350336,5080,12567
784826020293709826,3386,10547
784517518371221505,2659,9334
784431430411685888,1346,5947
784183165795655680,8445,20952
784057939640352768,11652,31063
783839966405230592,11278,31262
783821107061198850,2050,7661
783695101801398276,3360,10875
783466772167098368,2346,8796
783391753726550016,5757,17566
783347506784731136,5840,0
783334639985389568,12233,30362
783085703974514689,2319,8488
782969140009107456,7707,25108
782747134529531904,1465,7779
782722598790725632,5643,17966
782598640137187329,1967,8107
782305867769217024,5830,17329
782021823840026624,6489,0
781955203444699136,3518,11570
781661882474196992,2837,10874
781655249211752448,1174,4158
781524693396357120,5812,21581
781308096455073793,2663,7425
781251288990355457,2180,8769
781163403222056960,2858,10182
780931614150983680,7665,22488
780858289093574656,2096,7474
780800785462489090,1364,5711
780601303617732608,3487,12596
780543529827336192,1810,6545
780496263422808064,3863,0
780476555013349377,119,0
780459368902959104,1121,5497
780192070812196864,2338,9047
780092040432480260,2408,0
780074436359819264,5190,12708
779834332596887552,7388,19683
779377524342161408,3239,9159
779124354206535695,19175,0
779056095788752897,4723,15353
778990705243029504,7540,20797
778774459159379968,10370,0
778764940568104960,381,898
778748913645780993,1374,7164
778650543019483137,1573,5992
778624900596654080,1056,4813
778408200802557953,4529,14173
778396591732486144,12761,0
778383385161035776,1146,6068
778286810187399168,3434,10800
778039087836069888,2750,8809
778027034220126208,1688,6794
777953400541634568,3690,0
777885040357281792,1699,6607
777684233540206592,3062,11646
777641927919427584,4413,0
777621514455814149,2598,9097
777189768882946048,4483,14837
776819012571455488,14282,0
776813020089548800,1264,5073
776477788987613185,2891,9179
776249906839351296,9529,0
776218204058357768,16578,31085
776201521193218049,2622,9970
776113305656188928,4538,12184
776088319444877312,158,1906
775898661951791106,17224,0
775842724423557120,2779,12160
775733305207554048,4149,14350
775729183532220416,4782,13414
775364825476165632,3102,7678
775350846108426240,4065,10547
775085132600442880,4926,16123
774757898236878852,1854,8884
774639387460112384,1794,6965
774314403806253056,5763,22564
773985732834758656,4035,11114
773922284943896577,1817,6632
773704687002451968,1694,6848
773670353721753600,1354,5528
773547596996571136,6409,22911
773336787167145985,5297,0
773308824254029826,7765,24096
773247561583001600,3374,9759
773191612633579521,4299,10350
772877495989305348,4030,8877
772826264096874500,2441,8320
772615324260794368,3509,0
772581559778025472,1755,6727
772193107915964416,1443,6252
772152991789019136,1168,3935
772117678702071809,767,3902
772114945936949249,485,2807
772102971039580160,967,4146
771908950375665664,1976,6803
771770456517009408,3535,12412
771500966810099713,2705,8546
771380798096281600,5297,10859
771171053431250945,7815,0
771136648247640064,3036,9469
771102124360998913,1486,6463
771014301343748096,1713,7120
771004394259247104,224,0
770787852854652928,1250,5110
770772759874076672,1470,5363
770655142660169732,1821,7560
770414278348247044,2170,6528
770293558247038976,1538,6455
770093767776997377,3166,0
770069151037685760,2382,7834
769940425801170949,9945,32473
769695466921623552,1722,6614
769335591808995329,8012,0
769212283578875904,1776,5589
768970937022709760,6763,14904
768909767477751808,2792,0
768855141948723200,922,4346
768609597686943744,1245,4252
768596291618299904,1331,5214
768554158521745409,6052,0
768473857036525572,3560,14110
768193404517830656,3690,11270
767884188863397888,1442,4925
767754930266464257,5583,16576
767500508068192258,2427,7736
767191397493538821,3922,12689
767122157629476866,2964,10482
766864461642756096,5862,0
766793450729734144,1403,5254
766714921925144576,392,2688
766693177336135680,822,4151
766423258543644672,1654,6209
766313316352462849,1952,7014
766078092750233600,2718,0
766069199026450432,886,4384
766008592277377025,517,3877
765719909049503744,2221,7486
765669560888528897,1263,5357
765395769549590528,3503,27387
765371061932261376,2238,7316
765222098633691136,3509,12007
764857477905154048,1833,6655
764259802650378240,1561,6226
763956972077010945,57,772
763837565564780549,4306,12998
763183847194451968,1533,5556
763167063695355904,3134,0
763103485927849985,2360,7587
762699858130116608,3758,12546
762471784394268675,6686,11617
762464539388485633,4333,10633
762316489655476224,1158,4957
762035686371364864,16135,32964
761976711479193600,2076,5565
761750502866649088,4065,0
761745352076779520,886,4394
761672994376806400,30122,51094
761599872357261312,1222,4252
761371037149827077,18701,0
761334018830917632,1503,5359
761292947749015552,1126,4605
761227390836215808,1618,5467
761004547850530816,3602,11683
760893934457552897,1010,3927
760656994973933572,1976,6814
760641137271070720,1333,5117
760539183865880579,3752,7820
760521673607086080,1444,4364
760290219849637889,11908,27655
760252756032651264,899,4060
760190180481531904,1868,5872
759943073749200896,2153,6117
759923798737051648,5862,15124
759846353224826880,2037,6919
759793422261743616,1961,6144
759566828574212096,21802,0
759557299618865152,1221,4846
759447681597108224,2523,8762
759446261539934208,501,1723
759197388317847553,2014,6243
759159934323924993,1206,0
759099523532779520,4309,14952
759047813560868866,2099,6691
758854675097526272,924,3653
758828659922702336,3973,11528
758740312047005698,1659,5898
758474966123810816,1031,3926
758467244762497024,2296,4947
758405701903519748,1977,5353
758355060040593408,1114,3517
758099635764359168,10370,19709
758041019896193024,385,2784
757741869644341248,3363,7081
757729163776290825,8282,0
757725642876129280,1252,4667
757611664640446465,1143,4701
757597904299253760,306,0
757596066325864448,1083,4464
757400162377592832,7069,15592
757393109802180609,1793,5995
757354760399941633,1473,4659
756998049151549440,2047,6470
756939218950160384,2072,6837
756651752796094464,1351,5212
756526248105566208,3711,10709
756303284449767430,1126,4061
756288534030475264,18006,44061
756275833623502848,1580,6611
755955933503782912,2970,7538
755206590534418437,5512,16927
755110668769038337,11448,21852
754874841593970688,8186,0
754856583969079297,2605,7083
754747087846248448,540,2653
754482103782404096,2015,5463
754449512966619136,751,3861
754120377874386944,2429,8080
753655901052166144,2229,5999
753420520834629632,3674,8149
753398408988139520,1973,5940
753375668877008896,2408,7863
753298634498793472,5898,0
753294487569522689,1073,3472
753039830821511168,21599,38175
753026973505581056,1004,4023
752932432744185856,7064,12992
752917284578922496,1630,7093
752701944171524096,2962,0
752682090207055872,1646,6154
752660715232722944,1610,4517
752568224206688256,2356,5679
752519690950500352,3542,7559
752334515931054080,1140,3920
752309394570878976,16874,0
752173152931807232,1888,6100
751950017322246144,952,3152
751937170840121344,1378,5338
751830394383790080,2010,5954
751793661361422336,2985,6016
751598357617971201,3124,8127
751583847268179968,1141,4521
751538714308972544,1301,5182
751456908746354688,1029,3295
751251247299190784,6064,12845
751205363882532864,1882,6490
751132876104687617,1334,5195
750868782890057730,1420,4911
750719632563142656,5186,13543
750506206503038976,1177,4559
750429297815552001,4414,13519
750383411068534784,1184,4680
750381685133418496,29,725
750147208377409536,986,3194
750132105863102464,1331,3726
750117059602808832,1350,4449
750101899009982464,865,3127
750086836815486976,555,2224
750071704093859840,3430,8075
750056684286914561,923,3237
750041628174217216,640,3256
750026558547456000,809,2778
750011400160841729,934,3318
749996283729883136,842,3144
749981277374128128,2521,5244
749774190421639168,1358,4775
749417653287129088,1692,6252
749403093750648834,551,2690
749395845976588288,3548,8819
749317047558017024,2288,5623
749075273010798592,2131,5891
749064354620928000,1562,4913
749036806121881602,810,3186
748977405889503236,3497,11016
748932637671223296,2328,5974
748705597323898880,972,2837
748699167502000129,1641,4861
748692773788876800,1361,4341
748575535303884801,2031,6222
748568946752774144,684,2243
748346686624440324,1262,5342
748337862848962560,4213,7854
748324050481647620,780,3772
748307329658011649,727,3757
748220828303695873,8017,14503
747963614829678593,2203,5908
747933425676525569,2614,6780
747885874273214464,1004,3020
747844099428986880,768,2879
747816857231626240,1192,4965
747651430853525504,159,1419
747648653817413632,6003,13230
747600769478692864,566,2375
747594051852075008,1075,3768
747512671126323200,1641,5669
747461612269887489,1064,3961
747439450712596480,1966,5558
747242308580548608,2958,0
747219827526344708,1617,5407
747204161125646336,941,3455
747103485104099331,4073,9804
746906459439529985,307,2962
746872823977771008,2181,6117
746818907684614144,1775,5425
746790600704425984,1633,4988
746757706116112384,4002,9794
746726898085036033,1840,6193
746542875601690625,1919,5157
746521445350707200,1008,0
746507379341139972,1107,4755
746369468511756288,1673,6321
746131877086527488,2265,7074
746056683365994496,829,3625
745789745784041472,1096,4113
745712589599014916,2386,7158
745433870967832576,2603,7242
745422732645535745,2496,8788
745314880350101504,2831,7332
745074613265149952,3605,8014
745057283344719872,2329,7401
744995568523612160,636,3031
744971049620602880,2753,8061
744709971296780288,1607,5735
744334592493166593,2181,6933
744234799360020481,80017,160069
744223424764059648,377,1714
743980027717509120,1120,4261
743895849529389061,980,3722
743835915802583040,2138,0
743609206067040256,1409,4582
743595368194129920,6711,18837
743545585370791937,966,3612
743510151680958465,3800,8083
743253157753532416,1254,4321
743222593470234624,1944,6343
743210557239623680,1404,3928
742534281772302336,3643,7209
742528092657332225,2025,4526
742465774154047488,3974,7421
742423170473463808,3863,10024
742385895052087300,2020,6947
742161199639494656,1412,4441
742150209887731712,1576,5255
741793263812808706,1541,4651
741743634094141440,2832,8345
741438259667034112,852,3748
741303864243200000,3296,8969
741099773336379392,5638,10229
741067306818797568,3166,9681
740995100998766593,2805,6514
740711788199743490,960,3483
740699697422163968,800,2906
740676976021798912,6963,18537
740373189193256964,13604,35659
740365076218183684,440,2515
740359016048689152,877,3366
740214038584557568,2011,6826
739979191639244800,6052,20371
739932936087216128,1104,4128
739844404073074688,874,3886
739623569819336705,1383,3857
739606147276148736,1688,5476
739544079319588864,21802,40409
739485634323156992,2999,7313
739238157791694849,59315,118223
738891149612572673,6,112
738885046782832640,1166,3841
738883359779196928,814,3376
738537504001953792,1586,5196
738402415918125056,858,3306
738184450748633089,1238,4406
738166403467907072,3451,8956
738156290900254721,661,2559
737826014890496000,1803,5376
737800304142471168,3545,10183
737678689543020544,1360,5139
737445876994609152,4552,10475
737322739594330112,829,3667
737310737551491075,7557,14981
736736130620620800,1768,4376
736392552031657984,7570,18054
736365877722001409,1273,4058
736225175608430592,2836,8274
736010884653420544,3061,8039
735991953473572864,1177,3664
735648611367784448,1128,4091
735635087207878657,2387,6292
735274964362878976,5156,13244
735256018284875776,901,3395
735137028879360001,989,3184
734912297295085568,532,2790
734787690684657664,6410,12793
734776360183431168,555,2553
734559631394082816,404,1512
733828123016450049,802,3638
733822306246479872,1035,3737
733482008106668032,964,3201
733460102733135873,1311,4285
733109485275860992,17224,51142
732732193018155009,547,2487
732726085725589504,906,3610
732585889486888962,788,3740
732375214819057664,2567,8228
732005617171337216,5522,15177
731285275100512256,1003,3549
731156023742988288,1295,3903
730924654643314689,2018,6259
730573383004487680,2171,5008
